version,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2008_ljucph,30,35-44 Yrs,F,mortality,-0.06
aaf_2008_ljucph,30,45-54 Yrs,F,mortality,-0.05
aaf_2008_ljucph,30,55-64 Yrs,F,mortality,-0.05
aaf_2008_ljucph,30,65-74 Yrs,F,mortality,-0.05
aaf_2008_ljucph,30,75+ Yrs,F,mortality,-0.04
aaf_2008_ljucph,30,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,30,16-24 Yrs,M,mortality,-0.08
aaf_2008_ljucph,30,25-34 Yrs,M,mortality,-0.09
aaf_2008_ljucph,30,35-44 Yrs,M,mortality,-0.09
aaf_2008_ljucph,30,45-54 Yrs,M,mortality,-0.1
aaf_2008_ljucph,30,55-64 Yrs,M,mortality,-0.1
aaf_2008_ljucph,30,65-74 Yrs,M,mortality,-0.06
aaf_2008_ljucph,30,75+ Yrs,M,mortality,-0.04
aaf_2008_ljucph,31,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,31,16-24 Yrs,F,morbidity,0.64
aaf_2008_ljucph,31,25-34 Yrs,F,morbidity,0.59
aaf_2008_ljucph,31,35-44 Yrs,F,morbidity,0.61
aaf_2008_ljucph,31,45-54 Yrs,F,morbidity,0.61
aaf_2008_ljucph,31,55-64 Yrs,F,morbidity,0.57
aaf_2008_ljucph,31,65-74 Yrs,F,morbidity,0.45
aaf_2008_ljucph,31,75+ Yrs,F,morbidity,0.35
aaf_2008_ljucph,31,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,31,16-24 Yrs,M,morbidity,0.56
aaf_2008_ljucph,31,25-34 Yrs,M,morbidity,0.58
aaf_2008_ljucph,31,35-44 Yrs,M,morbidity,0.58
aaf_2008_ljucph,31,45-54 Yrs,M,morbidity,0.61
aaf_2008_ljucph,31,55-64 Yrs,M,morbidity,0.61
aaf_2008_ljucph,31,65-74 Yrs,M,morbidity,0.51
aaf_2008_ljucph,31,75+ Yrs,M,morbidity,0.42
aaf_2008_ljucph,31,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,31,16-24 Yrs,F,mortality,0.64
aaf_2008_ljucph,31,25-34 Yrs,F,mortality,0.59
aaf_2008_ljucph,31,35-44 Yrs,F,mortality,0.61
aaf_2008_ljucph,31,45-54 Yrs,F,mortality,0.61
aaf_2008_ljucph,31,55-64 Yrs,F,mortality,0.57
aaf_2008_ljucph,31,65-74 Yrs,F,mortality,0.45
aaf_2008_ljucph,31,75+ Yrs,F,mortality,0.35
aaf_2008_ljucph,31,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,31,16-24 Yrs,M,mortality,0.56
aaf_2008_ljucph,31,25-34 Yrs,M,mortality,0.58
aaf_2008_ljucph,31,35-44 Yrs,M,mortality,0.58
aaf_2008_ljucph,31,45-54 Yrs,M,mortality,0.61
aaf_2008_ljucph,31,55-64 Yrs,M,mortality,0.61
aaf_2008_ljucph,31,65-74 Yrs,M,mortality,0.51
aaf_2008_ljucph,31,75+ Yrs,M,mortality,0.42
aaf_2008_ljucph,32,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,32,16-24 Yrs,F,morbidity,0.24
aaf_2008_ljucph,32,25-34 Yrs,F,morbidity,0.19
aaf_2008_ljucph,32,35-44 Yrs,F,morbidity,0.2
aaf_2008_ljucph,32,45-54 Yrs,F,morbidity,0.2
aaf_2008_ljucph,32,55-64 Yrs,F,morbidity,0.18
aaf_2008_ljucph,32,65-74 Yrs,F,morbidity,0.13
aaf_2008_ljucph,32,75+ Yrs,F,morbidity,0.09
aaf_2008_ljucph,32,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,32,16-24 Yrs,M,morbidity,0.34
aaf_2008_ljucph,32,25-34 Yrs,M,morbidity,0.33
aaf_2008_ljucph,32,35-44 Yrs,M,morbidity,0.32
aaf_2008_ljucph,32,45-54 Yrs,M,morbidity,0.37
aaf_2008_ljucph,32,55-64 Yrs,M,morbidity,0.34
aaf_2008_ljucph,32,65-74 Yrs,M,morbidity,0.27
aaf_2008_ljucph,32,75+ Yrs,M,morbidity,0.2
aaf_2008_ljucph,32,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,32,16-24 Yrs,F,mortality,0.24
aaf_2008_ljucph,32,25-34 Yrs,F,mortality,0.19
aaf_2008_ljucph,32,35-44 Yrs,F,mortality,0.2
aaf_2008_ljucph,32,45-54 Yrs,F,mortality,0.2
aaf_2008_ljucph,32,55-64 Yrs,F,mortality,0.18
aaf_2008_ljucph,32,65-74 Yrs,F,mortality,0.13
aaf_2008_ljucph,32,75+ Yrs,F,mortality,0.09
aaf_2008_ljucph,32,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,32,16-24 Yrs,M,mortality,0.34
aaf_2008_ljucph,32,25-34 Yrs,M,mortality,0.33
aaf_2008_ljucph,32,35-44 Yrs,M,mortality,0.32
aaf_2008_ljucph,32,45-54 Yrs,M,mortality,0.37
aaf_2008_ljucph,32,55-64 Yrs,M,mortality,0.34
aaf_2008_ljucph,32,65-74 Yrs,M,mortality,0.27
aaf_2008_ljucph,32,75+ Yrs,M,mortality,0.2
aaf_2008_ljucph,33,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,33,16-24 Yrs,F,morbidity,-0.06
aaf_2008_ljucph,33,25-34 Yrs,F,morbidity,-0.09
aaf_2008_ljucph,33,35-44 Yrs,F,morbidity,-0.09
aaf_2008_ljucph,33,45-54 Yrs,F,morbidity,-0.09
aaf_2008_ljucph,33,55-64 Yrs,F,morbidity,-0.08
aaf_2008_ljucph,33,65-74 Yrs,F,morbidity,-0.08
aaf_2008_ljucph,33,75+ Yrs,F,morbidity,-0.07
aaf_2008_ljucph,33,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,33,16-24 Yrs,M,morbidity,-0.07
aaf_2008_ljucph,33,25-34 Yrs,M,morbidity,-0.08
aaf_2008_ljucph,33,35-44 Yrs,M,morbidity,-0.1
aaf_2008_ljucph,33,45-54 Yrs,M,morbidity,-0.07
aaf_2008_ljucph,33,55-64 Yrs,M,morbidity,-0.09
aaf_2008_ljucph,33,65-74 Yrs,M,morbidity,-0.1
aaf_2008_ljucph,33,75+ Yrs,M,morbidity,-0.11
aaf_2008_ljucph,33,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,33,16-24 Yrs,F,mortality,-0.06
aaf_2008_ljucph,33,25-34 Yrs,F,mortality,-0.09
aaf_2008_ljucph,33,35-44 Yrs,F,mortality,-0.09
aaf_2008_ljucph,33,45-54 Yrs,F,mortality,-0.09
aaf_2008_ljucph,33,55-64 Yrs,F,mortality,-0.08
aaf_2008_ljucph,33,65-74 Yrs,F,mortality,-0.08
aaf_2008_ljucph,33,75+ Yrs,F,mortality,-0.07
aaf_2008_ljucph,33,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,33,16-24 Yrs,M,mortality,-0.07
aaf_2008_ljucph,33,25-34 Yrs,M,mortality,-0.08
aaf_2008_ljucph,33,35-44 Yrs,M,mortality,-0.1
aaf_2008_ljucph,33,45-54 Yrs,M,mortality,-0.07
aaf_2008_ljucph,33,55-64 Yrs,M,mortality,-0.09
aaf_2008_ljucph,33,65-74 Yrs,M,mortality,-0.1
aaf_2008_ljucph,33,75+ Yrs,M,mortality,-0.11
aaf_2008_ljucph,34,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,34,16-24 Yrs,F,morbidity,0.36
aaf_2008_ljucph,34,25-34 Yrs,F,morbidity,0.35
aaf_2008_ljucph,34,35-44 Yrs,F,morbidity,0.35
aaf_2008_ljucph,34,45-54 Yrs,F,morbidity,0.35
aaf_2008_ljucph,34,55-64 Yrs,F,morbidity,0.33
aaf_2008_ljucph,34,65-74 Yrs,F,morbidity,0.27
aaf_2008_ljucph,34,75+ Yrs,F,morbidity,0.22
aaf_2008_ljucph,34,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,34,16-24 Yrs,M,morbidity,0.35
aaf_2008_ljucph,34,25-34 Yrs,M,morbidity,0.36
aaf_2008_ljucph,34,35-44 Yrs,M,morbidity,0.37
aaf_2008_ljucph,34,45-54 Yrs,M,morbidity,0.38
aaf_2008_ljucph,34,55-64 Yrs,M,morbidity,0.37
aaf_2008_ljucph,34,65-74 Yrs,M,morbidity,0.34
aaf_2008_ljucph,34,75+ Yrs,M,morbidity,0.3
aaf_2008_ljucph,34,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,34,16-24 Yrs,F,mortality,0.36
aaf_2008_ljucph,34,25-34 Yrs,F,mortality,0.35
aaf_2008_ljucph,34,35-44 Yrs,F,mortality,0.35
aaf_2008_ljucph,34,45-54 Yrs,F,mortality,0.35
aaf_2008_ljucph,34,55-64 Yrs,F,mortality,0.33
aaf_2008_ljucph,34,65-74 Yrs,F,mortality,0.27
aaf_2008_ljucph,34,75+ Yrs,F,mortality,0.22
aaf_2008_ljucph,34,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,34,16-24 Yrs,M,mortality,0.35
aaf_2008_ljucph,34,25-34 Yrs,M,mortality,0.36
aaf_2008_ljucph,34,35-44 Yrs,M,mortality,0.37
aaf_2008_ljucph,34,45-54 Yrs,M,mortality,0.38
aaf_2008_ljucph,34,55-64 Yrs,M,mortality,0.37
aaf_2008_ljucph,34,65-74 Yrs,M,mortality,0.34
aaf_2008_ljucph,34,75+ Yrs,M,mortality,0.3
aaf_2008_ljucph,35,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,35,16-24 Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,25-34 Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,35-44 Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,45-54 Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,55-64 Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,65-74 Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,75+ Yrs,F,morbidity,0.002
aaf_2008_ljucph,35,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,35,16-24 Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,25-34 Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,35-44 Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,45-54 Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,55-64 Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,65-74 Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,75+ Yrs,M,morbidity,0.004
aaf_2008_ljucph,35,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,35,16-24 Yrs,F,mortality,0.002
aaf_2008_ljucph,35,25-34 Yrs,F,mortality,0.002
aaf_2008_ljucph,35,35-44 Yrs,F,mortality,0.002
aaf_2008_ljucph,35,45-54 Yrs,F,mortality,0.002
aaf_2008_ljucph,35,55-64 Yrs,F,mortality,0.002
aaf_2008_ljucph,35,65-74 Yrs,F,mortality,0.002
aaf_2008_ljucph,35,75+ Yrs,F,mortality,0.002
aaf_2008_ljucph,35,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,35,16-24 Yrs,M,mortality,0.004
aaf_2008_ljucph,35,25-34 Yrs,M,mortality,0.004
aaf_2008_ljucph,35,35-44 Yrs,M,mortality,0.004
aaf_2008_ljucph,35,45-54 Yrs,M,mortality,0.004
aaf_2008_ljucph,35,55-64 Yrs,M,mortality,0.004
aaf_2008_ljucph,35,65-74 Yrs,M,mortality,0.004
aaf_2008_ljucph,35,75+ Yrs,M,mortality,0.004
aaf_2008_ljucph,36,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,36,16-24 Yrs,F,morbidity,0.2
aaf_2008_ljucph,36,25-34 Yrs,F,morbidity,0.15
aaf_2008_ljucph,36,35-44 Yrs,F,morbidity,0.15
aaf_2008_ljucph,36,45-54 Yrs,F,morbidity,0.15
aaf_2008_ljucph,36,55-64 Yrs,F,morbidity,0.13
aaf_2008_ljucph,36,65-74 Yrs,F,morbidity,0.1
aaf_2008_ljucph,36,75+ Yrs,F,morbidity,0.06
aaf_2008_ljucph,36,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,36,16-24 Yrs,M,morbidity,0.31
aaf_2008_ljucph,36,25-34 Yrs,M,morbidity,0.3
aaf_2008_ljucph,36,35-44 Yrs,M,morbidity,0.27
aaf_2008_ljucph,36,45-54 Yrs,M,morbidity,0.34
aaf_2008_ljucph,36,55-64 Yrs,M,morbidity,0.3
aaf_2008_ljucph,36,65-74 Yrs,M,morbidity,0.24
aaf_2008_ljucph,36,75+ Yrs,M,morbidity,0.16
aaf_2008_ljucph,36,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,36,16-24 Yrs,F,mortality,0.2
aaf_2008_ljucph,36,25-34 Yrs,F,mortality,0.15
aaf_2008_ljucph,36,35-44 Yrs,F,mortality,0.15
aaf_2008_ljucph,36,45-54 Yrs,F,mortality,0.15
aaf_2008_ljucph,36,55-64 Yrs,F,mortality,0.13
aaf_2008_ljucph,36,65-74 Yrs,F,mortality,0.1
aaf_2008_ljucph,36,75+ Yrs,F,mortality,0.06
aaf_2008_ljucph,36,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,36,16-24 Yrs,M,mortality,0.31
aaf_2008_ljucph,36,25-34 Yrs,M,mortality,0.3
aaf_2008_ljucph,36,35-44 Yrs,M,mortality,0.27
aaf_2008_ljucph,36,45-54 Yrs,M,mortality,0.34
aaf_2008_ljucph,36,55-64 Yrs,M,mortality,0.3
aaf_2008_ljucph,36,65-74 Yrs,M,mortality,0.24
aaf_2008_ljucph,36,75+ Yrs,M,mortality,0.16
aaf_2008_ljucph,37,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,37,16-24 Yrs,F,morbidity,0.03
aaf_2008_ljucph,37,25-34 Yrs,F,morbidity,-0.04
aaf_2008_ljucph,37,35-44 Yrs,F,morbidity,-0.04
aaf_2008_ljucph,37,45-54 Yrs,F,morbidity,-0.04
aaf_2008_ljucph,37,55-64 Yrs,F,morbidity,-0.05
aaf_2008_ljucph,37,65-74 Yrs,F,morbidity,-0.05
aaf_2008_ljucph,37,75+ Yrs,F,morbidity,-0.06
aaf_2008_ljucph,37,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,37,16-24 Yrs,M,morbidity,0.16
aaf_2008_ljucph,37,25-34 Yrs,M,morbidity,0.13
aaf_2008_ljucph,37,35-44 Yrs,M,morbidity,0.08
aaf_2008_ljucph,37,45-54 Yrs,M,morbidity,0.18
aaf_2008_ljucph,37,55-64 Yrs,M,morbidity,0.12
aaf_2008_ljucph,37,65-74 Yrs,M,morbidity,0.06
aaf_2008_ljucph,37,75+ Yrs,M,morbidity,-0.02
aaf_2008_ljucph,37,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,37,16-24 Yrs,F,mortality,0.03
aaf_2008_ljucph,37,25-34 Yrs,F,mortality,-0.04
aaf_2008_ljucph,37,35-44 Yrs,F,mortality,-0.04
aaf_2008_ljucph,37,45-54 Yrs,F,mortality,-0.04
aaf_2008_ljucph,37,55-64 Yrs,F,mortality,-0.05
aaf_2008_ljucph,37,65-74 Yrs,F,mortality,-0.05
aaf_2008_ljucph,37,75+ Yrs,F,mortality,-0.06
aaf_2008_ljucph,37,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,37,16-24 Yrs,M,mortality,0.16
aaf_2008_ljucph,37,25-34 Yrs,M,mortality,0.13
aaf_2008_ljucph,37,35-44 Yrs,M,mortality,0.08
aaf_2008_ljucph,37,45-54 Yrs,M,mortality,0.18
aaf_2008_ljucph,37,55-64 Yrs,M,mortality,0.12
aaf_2008_ljucph,37,65-74 Yrs,M,mortality,0.06
aaf_2008_ljucph,37,75+ Yrs,M,mortality,-0.02
aaf_2008_ljucph,38,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,38,16-24 Yrs,F,morbidity,0.67
aaf_2008_ljucph,38,25-34 Yrs,F,morbidity,0.59
aaf_2008_ljucph,38,35-44 Yrs,F,morbidity,0.6
aaf_2008_ljucph,38,45-54 Yrs,F,morbidity,0.59
aaf_2008_ljucph,38,55-64 Yrs,F,morbidity,0.57
aaf_2008_ljucph,38,65-74 Yrs,F,morbidity,0.48
aaf_2008_ljucph,38,75+ Yrs,F,morbidity,0.38
aaf_2008_ljucph,38,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,38,16-24 Yrs,M,morbidity,0.77
aaf_2008_ljucph,38,25-34 Yrs,M,morbidity,0.76
aaf_2008_ljucph,38,35-44 Yrs,M,morbidity,0.74
aaf_2008_ljucph,38,45-54 Yrs,M,morbidity,0.79
aaf_2008_ljucph,38,55-64 Yrs,M,morbidity,0.77
aaf_2008_ljucph,38,65-74 Yrs,M,morbidity,0.71
aaf_2008_ljucph,38,75+ Yrs,M,morbidity,0.61
aaf_2008_ljucph,38,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,38,16-24 Yrs,F,mortality,0.67
aaf_2008_ljucph,38,25-34 Yrs,F,mortality,0.59
aaf_2008_ljucph,38,35-44 Yrs,F,mortality,0.6
aaf_2008_ljucph,38,45-54 Yrs,F,mortality,0.59
aaf_2008_ljucph,38,55-64 Yrs,F,mortality,0.57
aaf_2008_ljucph,38,65-74 Yrs,F,mortality,0.48
aaf_2008_ljucph,38,75+ Yrs,F,mortality,0.38
aaf_2008_ljucph,38,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,38,16-24 Yrs,M,mortality,0.77
aaf_2008_ljucph,38,25-34 Yrs,M,mortality,0.76
aaf_2008_ljucph,38,35-44 Yrs,M,mortality,0.74
aaf_2008_ljucph,38,45-54 Yrs,M,mortality,0.79
aaf_2008_ljucph,38,55-64 Yrs,M,mortality,0.77
aaf_2008_ljucph,38,65-74 Yrs,M,mortality,0.71
aaf_2008_ljucph,38,75+ Yrs,M,mortality,0.61
aaf_2008_ljucph,40,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,40,16-24 Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,25-34 Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,35-44 Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,45-54 Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,55-64 Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,65-74 Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,75+ Yrs,F,morbidity,0.47
aaf_2008_ljucph,40,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,40,16-24 Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,25-34 Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,35-44 Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,45-54 Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,55-64 Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,65-74 Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,75+ Yrs,M,morbidity,0.47
aaf_2008_ljucph,40,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,40,16-24 Yrs,F,mortality,0.47
aaf_2008_ljucph,40,25-34 Yrs,F,mortality,0.47
aaf_2008_ljucph,40,35-44 Yrs,F,mortality,0.47
aaf_2008_ljucph,40,45-54 Yrs,F,mortality,0.47
aaf_2008_ljucph,40,55-64 Yrs,F,mortality,0.47
aaf_2008_ljucph,40,65-74 Yrs,F,mortality,0.47
aaf_2008_ljucph,40,75+ Yrs,F,mortality,0.47
aaf_2008_ljucph,40,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,40,16-24 Yrs,M,mortality,0.47
aaf_2008_ljucph,40,25-34 Yrs,M,mortality,0.47
aaf_2008_ljucph,40,35-44 Yrs,M,mortality,0.47
aaf_2008_ljucph,40,45-54 Yrs,M,mortality,0.47
aaf_2008_ljucph,40,55-64 Yrs,M,mortality,0.47
aaf_2008_ljucph,40,65-74 Yrs,M,mortality,0.47
aaf_2008_ljucph,40,75+ Yrs,M,mortality,0.47
aaf_2008_ljucph,42,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,42,16-24 Yrs,F,morbidity,0.67
aaf_2008_ljucph,42,25-34 Yrs,F,morbidity,0.59
aaf_2008_ljucph,42,35-44 Yrs,F,morbidity,0.6
aaf_2008_ljucph,42,45-54 Yrs,F,morbidity,0.59
aaf_2008_ljucph,42,55-64 Yrs,F,morbidity,0.57
aaf_2008_ljucph,42,65-74 Yrs,F,morbidity,0.48
aaf_2008_ljucph,42,75+ Yrs,F,morbidity,0.38
aaf_2008_ljucph,42,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,42,16-24 Yrs,M,morbidity,0.77
aaf_2008_ljucph,42,25-34 Yrs,M,morbidity,0.76
aaf_2008_ljucph,42,35-44 Yrs,M,morbidity,0.74
aaf_2008_ljucph,42,45-54 Yrs,M,morbidity,0.79
aaf_2008_ljucph,42,55-64 Yrs,M,morbidity,0.77
aaf_2008_ljucph,42,65-74 Yrs,M,morbidity,0.71
aaf_2008_ljucph,42,75+ Yrs,M,morbidity,0.61
aaf_2008_ljucph,42,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,42,16-24 Yrs,F,mortality,0.67
aaf_2008_ljucph,42,25-34 Yrs,F,mortality,0.59
aaf_2008_ljucph,42,35-44 Yrs,F,mortality,0.6
aaf_2008_ljucph,42,45-54 Yrs,F,mortality,0.59
aaf_2008_ljucph,42,55-64 Yrs,F,mortality,0.57
aaf_2008_ljucph,42,65-74 Yrs,F,mortality,0.48
aaf_2008_ljucph,42,75+ Yrs,F,mortality,0.38
aaf_2008_ljucph,42,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,42,16-24 Yrs,M,mortality,0.77
aaf_2008_ljucph,42,25-34 Yrs,M,mortality,0.76
aaf_2008_ljucph,42,35-44 Yrs,M,mortality,0.74
aaf_2008_ljucph,42,45-54 Yrs,M,mortality,0.79
aaf_2008_ljucph,42,55-64 Yrs,M,mortality,0.77
aaf_2008_ljucph,42,65-74 Yrs,M,mortality,0.71
aaf_2008_ljucph,42,75+ Yrs,M,mortality,0.61
aaf_2008_ljucph,43,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,43,16-24 Yrs,F,morbidity,-0.23
aaf_2008_ljucph,43,25-34 Yrs,F,morbidity,-0.21
aaf_2008_ljucph,43,35-44 Yrs,F,morbidity,-0.22
aaf_2008_ljucph,43,45-54 Yrs,F,morbidity,-0.22
aaf_2008_ljucph,43,55-64 Yrs,F,morbidity,-0.19
aaf_2008_ljucph,43,65-74 Yrs,F,morbidity,-0.14
aaf_2008_ljucph,43,75+ Yrs,F,morbidity,-0.11
aaf_2008_ljucph,43,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,43,16-24 Yrs,M,morbidity,-0.23
aaf_2008_ljucph,43,25-34 Yrs,M,morbidity,-0.23
aaf_2008_ljucph,43,35-44 Yrs,M,morbidity,-0.24
aaf_2008_ljucph,43,45-54 Yrs,M,morbidity,-0.26
aaf_2008_ljucph,43,55-64 Yrs,M,morbidity,-0.24
aaf_2008_ljucph,43,65-74 Yrs,M,morbidity,-0.21
aaf_2008_ljucph,43,75+ Yrs,M,morbidity,-0.17
aaf_2008_ljucph,43,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,43,16-24 Yrs,F,mortality,-0.23
aaf_2008_ljucph,43,25-34 Yrs,F,mortality,-0.21
aaf_2008_ljucph,43,35-44 Yrs,F,mortality,-0.22
aaf_2008_ljucph,43,45-54 Yrs,F,mortality,-0.22
aaf_2008_ljucph,43,55-64 Yrs,F,mortality,-0.19
aaf_2008_ljucph,43,65-74 Yrs,F,mortality,-0.14
aaf_2008_ljucph,43,75+ Yrs,F,mortality,-0.11
aaf_2008_ljucph,43,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,43,16-24 Yrs,M,mortality,-0.23
aaf_2008_ljucph,43,25-34 Yrs,M,mortality,-0.23
aaf_2008_ljucph,43,35-44 Yrs,M,mortality,-0.24
aaf_2008_ljucph,43,45-54 Yrs,M,mortality,-0.26
aaf_2008_ljucph,43,55-64 Yrs,M,mortality,-0.24
aaf_2008_ljucph,43,65-74 Yrs,M,mortality,-0.21
aaf_2008_ljucph,43,75+ Yrs,M,mortality,-0.17
aaf_2008_ljucph,44,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,44,16-24 Yrs,F,morbidity,0.19
aaf_2008_ljucph,44,25-34 Yrs,F,morbidity,0.16
aaf_2008_ljucph,44,35-44 Yrs,F,morbidity,0.16
aaf_2008_ljucph,44,45-54 Yrs,F,morbidity,0.16
aaf_2008_ljucph,44,55-64 Yrs,F,morbidity,0.14
aaf_2008_ljucph,44,65-74 Yrs,F,morbidity,0.1
aaf_2008_ljucph,44,75+ Yrs,F,morbidity,0.07
aaf_2008_ljucph,44,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,44,16-24 Yrs,M,morbidity,0.27
aaf_2008_ljucph,44,25-34 Yrs,M,morbidity,0.27
aaf_2008_ljucph,44,35-44 Yrs,M,morbidity,0.26
aaf_2008_ljucph,44,45-54 Yrs,M,morbidity,0.3
aaf_2008_ljucph,44,55-64 Yrs,M,morbidity,0.27
aaf_2008_ljucph,44,65-74 Yrs,M,morbidity,0.22
aaf_2008_ljucph,44,75+ Yrs,M,morbidity,0.16
aaf_2008_ljucph,44,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,44,16-24 Yrs,F,mortality,0.19
aaf_2008_ljucph,44,25-34 Yrs,F,mortality,0.16
aaf_2008_ljucph,44,35-44 Yrs,F,mortality,0.16
aaf_2008_ljucph,44,45-54 Yrs,F,mortality,0.16
aaf_2008_ljucph,44,55-64 Yrs,F,mortality,0.14
aaf_2008_ljucph,44,65-74 Yrs,F,mortality,0.1
aaf_2008_ljucph,44,75+ Yrs,F,mortality,0.07
aaf_2008_ljucph,44,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,44,16-24 Yrs,M,mortality,0.27
aaf_2008_ljucph,44,25-34 Yrs,M,mortality,0.27
aaf_2008_ljucph,44,35-44 Yrs,M,mortality,0.26
aaf_2008_ljucph,44,45-54 Yrs,M,mortality,0.3
aaf_2008_ljucph,44,55-64 Yrs,M,mortality,0.27
aaf_2008_ljucph,44,65-74 Yrs,M,mortality,0.22
aaf_2008_ljucph,44,75+ Yrs,M,mortality,0.16
aaf_2008_ljucph,46,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,46,16-24 Yrs,F,morbidity,0.33
aaf_2008_ljucph,46,25-34 Yrs,F,morbidity,0.33
aaf_2008_ljucph,46,35-44 Yrs,F,morbidity,0.33
aaf_2008_ljucph,46,45-54 Yrs,F,morbidity,0.32
aaf_2008_ljucph,46,55-64 Yrs,F,morbidity,0.31
aaf_2008_ljucph,46,65-74 Yrs,F,morbidity,0.26
aaf_2008_ljucph,46,75+ Yrs,F,morbidity,0.22
aaf_2008_ljucph,46,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,46,16-24 Yrs,M,morbidity,0.34
aaf_2008_ljucph,46,25-34 Yrs,M,morbidity,0.34
aaf_2008_ljucph,46,35-44 Yrs,M,morbidity,0.35
aaf_2008_ljucph,46,45-54 Yrs,M,morbidity,0.36
aaf_2008_ljucph,46,55-64 Yrs,M,morbidity,0.35
aaf_2008_ljucph,46,65-74 Yrs,M,morbidity,0.33
aaf_2008_ljucph,46,75+ Yrs,M,morbidity,0.3
aaf_2008_ljucph,46,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,46,16-24 Yrs,F,mortality,0.33
aaf_2008_ljucph,46,25-34 Yrs,F,mortality,0.33
aaf_2008_ljucph,46,35-44 Yrs,F,mortality,0.33
aaf_2008_ljucph,46,45-54 Yrs,F,mortality,0.32
aaf_2008_ljucph,46,55-64 Yrs,F,mortality,0.31
