Version,condition_fuid,condition_uid,aa_ageband,sex,analysis_type,aaf
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,75+ Yrs,F,mortality,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,16-24 Yrs,M,mortality,0.56
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,25-34 Yrs,M,mortality,0.58
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,35-44 Yrs,M,mortality,0.58
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,45-54 Yrs,M,mortality,0.61
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,55-64 Yrs,M,mortality,0.61
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,65-74 Yrs,M,mortality,0.51
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Diseases of the nervous system.Epilepsy and Status epilepticus.G40-G41,31,75+ Yrs,M,mortality,0.42
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,16-24 Yrs,F,morbidity,0.24
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,25-34 Yrs,F,morbidity,0.19
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,35-44 Yrs,F,morbidity,0.2
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,45-54 Yrs,F,morbidity,0.2
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,55-64 Yrs,F,morbidity,0.18
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,65-74 Yrs,F,morbidity,0.13
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,75+ Yrs,F,morbidity,0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,16-24 Yrs,M,morbidity,0.34
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,25-34 Yrs,M,morbidity,0.33
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,35-44 Yrs,M,morbidity,0.32
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,45-54 Yrs,M,morbidity,0.37
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,55-64 Yrs,M,morbidity,0.34
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,65-74 Yrs,M,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,75+ Yrs,M,morbidity,0.2
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,16-24 Yrs,F,mortality,0.24
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,25-34 Yrs,F,mortality,0.19
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,35-44 Yrs,F,mortality,0.2
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,45-54 Yrs,F,mortality,0.2
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,55-64 Yrs,F,mortality,0.18
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,65-74 Yrs,F,mortality,0.13
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,75+ Yrs,F,mortality,0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,16-24 Yrs,M,mortality,0.34
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,25-34 Yrs,M,mortality,0.33
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,35-44 Yrs,M,mortality,0.32
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,45-54 Yrs,M,mortality,0.37
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,55-64 Yrs,M,mortality,0.34
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,65-74 Yrs,M,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Hypertensive diseases.I10-I15,32,75+ Yrs,M,mortality,0.2
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,16-24 Yrs,F,morbidity,-0.06
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,25-34 Yrs,F,morbidity,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,35-44 Yrs,F,morbidity,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,45-54 Yrs,F,morbidity,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,55-64 Yrs,F,morbidity,-0.08
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,65-74 Yrs,F,morbidity,-0.08
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,75+ Yrs,F,morbidity,-0.07
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,16-24 Yrs,M,morbidity,-0.07
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,25-34 Yrs,M,morbidity,-0.08
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,35-44 Yrs,M,morbidity,-0.1
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,45-54 Yrs,M,morbidity,-0.07
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,55-64 Yrs,M,morbidity,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,65-74 Yrs,M,morbidity,-0.1
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,75+ Yrs,M,morbidity,-0.11
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,16-24 Yrs,F,mortality,-0.06
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,25-34 Yrs,F,mortality,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,35-44 Yrs,F,mortality,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,45-54 Yrs,F,mortality,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,55-64 Yrs,F,mortality,-0.08
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,65-74 Yrs,F,mortality,-0.08
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,75+ Yrs,F,mortality,-0.07
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,16-24 Yrs,M,mortality,-0.07
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,25-34 Yrs,M,mortality,-0.08
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,35-44 Yrs,M,mortality,-0.1
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,45-54 Yrs,M,mortality,-0.07
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,55-64 Yrs,M,mortality,-0.09
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,65-74 Yrs,M,mortality,-0.1
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Ischaemic heart disease.I20-I25,33,75+ Yrs,M,mortality,-0.11
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,16-24 Yrs,F,morbidity,0.36
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,25-34 Yrs,F,morbidity,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,35-44 Yrs,F,morbidity,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,45-54 Yrs,F,morbidity,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,55-64 Yrs,F,morbidity,0.33
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,65-74 Yrs,F,morbidity,0.27
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,75+ Yrs,F,morbidity,0.22
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,16-24 Yrs,M,morbidity,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,25-34 Yrs,M,morbidity,0.36
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,35-44 Yrs,M,morbidity,0.37
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,45-54 Yrs,M,morbidity,0.38
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,55-64 Yrs,M,morbidity,0.37
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,65-74 Yrs,M,morbidity,0.34
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,75+ Yrs,M,morbidity,0.3
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,00-15 Yrs,F,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,16-24 Yrs,F,mortality,0.36
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,25-34 Yrs,F,mortality,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,35-44 Yrs,F,mortality,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,45-54 Yrs,F,mortality,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,55-64 Yrs,F,mortality,0.33
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,65-74 Yrs,F,mortality,0.27
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,75+ Yrs,F,mortality,0.22
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,00-15 Yrs,M,mortality,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,16-24 Yrs,M,mortality,0.35
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,25-34 Yrs,M,mortality,0.36
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,35-44 Yrs,M,mortality,0.37
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,45-54 Yrs,M,mortality,0.38
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,55-64 Yrs,M,mortality,0.37
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,65-74 Yrs,M,mortality,0.34
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Cardiac arrhythmias.I47-I48,34,75+ Yrs,M,mortality,0.3
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,00-15 Yrs,F,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,16-24 Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,25-34 Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,35-44 Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,45-54 Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,55-64 Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,65-74 Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,75+ Yrs,F,morbidity,0.002
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,00-15 Yrs,M,morbidity,0
aaf_2008_ljucph,Partially attributable conditions - chronic conditions.Cardiovascular disease.Heart failure.I50-I51,35,16-24 Yrs,M,morbidity,0.004
